"Cluster"	"Ensembl.Code"	"MGI.Symbol"	"Type.Restricted"	"Mean.Outside.Cluster"	"Mean.Inside.Cluster"	"Factor.Difference"	"P.Value"	"Adjusted.P.Value"	"Chromosome"	"Annotation"
"14"	"ENSMUSG00000030798"	"Cd37"	"TRE"	0.128513377838398	0.689009200742205	5.36138114437092	2.58735181053091e-19	4.45746563079372e-17	"7"	"CD37 antigen [Source:MGI Symbol;Acc:MGI:88330]"
"14"	"ENSMUSG00000037944"	"Ccr7"	"TRE"	0.116202889546868	0.6390026552674	5.49902552130316	8.28584531918606e-19	1.39503504828478e-16	"11"	"chemokine (C-C motif) receptor 7 [Source:MGI Symbol;Acc:MGI:103011]"
"14"	"ENSMUSG00000023078"	"Cxcl13"	"TRE"	1.03184820196919	0.15546605405892	0.150667563079751	1.43437632385417e-18	2.36130217935816e-16	"5"	"chemokine (C-X-C motif) ligand 13 [Source:MGI Symbol;Acc:MGI:1888499]"
"14"	"ENSMUSG00000040856"	"Dlk1"	"TRE"	0.91275863389711	0.120741081931017	0.132281500768173	7.93085615498332e-18	1.25003792332163e-15	"12"	"delta like non-canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:94900]"
"14"	"ENSMUSG00000040856"	"Dlk1"	"TRE"	0.91275863389711	0.120741081931017	0.132281500768173	7.93085615498332e-18	1.25003792332163e-15	"CHR_MG4180_PATCH"	"delta like non-canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:94900]"
"14"	"ENSMUSG00000030067"	"Foxp1"	"TRE+NRE"	0.301025553998037	1.01595415641487	3.37497645273496	1.43260995064964e-17	2.16587234988011e-15	"6"	"forkhead box P1 [Source:MGI Symbol;Acc:MGI:1914004]"
"14"	"ENSMUSG00000017493"	"Igfbp4"	"TRE+NRE"	0.985775339048669	0.16612345298353	0.168520601401785	1.97579538582556e-17	2.92733844363916e-15	"11"	"insulin-like growth factor binding protein 4 [Source:MGI Symbol;Acc:MGI:96439]"
"14"	"ENSMUSG00000027797"	"Dclk1"	"TRE+NRE"	0.9587099421331	0.157574239615578	0.164360702534262	1.02887613404202e-16	1.36105614303273e-14	"3"	"doublecortin-like kinase 1 [Source:MGI Symbol;Acc:MGI:1330861]"
"14"	"ENSMUSG00000021457"	"Syk"	"TRE+NRE"	0.12363090459665	0.604351774104218	4.88835518979609	1.60457659122836e-16	2.04943161858961e-14	"13"	"spleen tyrosine kinase [Source:MGI Symbol;Acc:MGI:99515]"
"14"	"ENSMUSG00000035373"	"Ccl7"	"TRE"	0.799404507476017	0.133509084379461	0.167010672482937	6.3327061345061e-15	7.21733646837249e-13	"11"	"chemokine (C-C motif) ligand 7 [Source:MGI Symbol;Acc:MGI:99512]"
"14"	"ENSMUSG00000030551"	"Nr2f2"	"TRE+NRE"	0.795240247548514	0.124833379166988	0.15697568068494	8.97259726068915e-15	9.77485301576253e-13	"7"	"nuclear receptor subfamily 2, group F, member 2 [Source:MGI Symbol;Acc:MGI:1352452]"
"14"	"ENSMUSG00000038421"	"Fcrla"	"TRE"	0.121441415366344	0.567083380547614	4.66960450713565	3.83931051671171e-14	4.06308747254291e-12	"1"	"Fc receptor-like A [Source:MGI Symbol;Acc:MGI:2138647]"
"14"	"ENSMUSG00000029838"	"Ptn"	"TRE+NRE"	0.755697343616505	0.139450041551408	0.184531602141207	4.81054049976261e-13	5.01922310172415e-11	"6"	"pleiotrophin [Source:MGI Symbol;Acc:MGI:97804]"
"14"	"ENSMUSG00000014030"	"Pax5"	"TRE"	0.131504244997539	0.547095804333204	4.16029006777267	1.56839274134497e-12	1.54915379038447e-10	"4"	"paired box 5 [Source:MGI Symbol;Acc:MGI:97489]"
"14"	"ENSMUSG00000027962"	"Vcam1"	"TRE+NRE"	0.733646542005001	0.13909340315923	0.189591847293518	1.76978592224189e-12	1.72507554104841e-10	"3"	"vascular cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:98926]"
"14"	"ENSMUSG00000028565"	"Nfia"	"TRE+NRE"	0.766532059651109	0.162844503405035	0.212443173582531	5.85241545388151e-12	5.48793590915876e-10	"4"	"nuclear factor I/A [Source:MGI Symbol;Acc:MGI:108056]"
"14"	"ENSMUSG00000076931"	"Iglc3"	"TRE"	0.106499246365001	0.473292623432367	4.44409363997062	6.452869161368e-12	5.97535684342677e-10	"16"	"immunoglobulin lambda constant 3 [Source:MGI Symbol;Acc:MGI:99886]"
"14"	"ENSMUSG00000004266"	"Ptpn6"	"TRE+NRE"	0.113083055550512	0.480320870916092	4.24750523920484	6.90776633842677e-12	6.24057719939823e-10	"6"	"protein tyrosine phosphatase, non-receptor type 6 [Source:MGI Symbol;Acc:MGI:96055]"
"14"	"ENSMUSG00000024140"	"Epas1"	"TRE+NRE"	0.735340130256736	0.163851141271993	0.222823608463727	8.73362507316195e-12	7.79502343879322e-10	"17"	"endothelial PAS domain protein 1 [Source:MGI Symbol;Acc:MGI:109169]"
"14"	"ENSMUSG00000071713"	"Csf2rb"	"TRE"	0.77106407917757	0.182779432738234	0.237048304640504	1.88422838892178e-11	1.60440964426811e-09	"15"	"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339759]"
"14"	"ENSMUSG00000036478"	"Btg1"	"TRE+NRE"	0.366333519894496	0.953718820648373	2.60341674691151	2.1386676935469e-11	1.80036934929493e-09	"10"	"B cell translocation gene 1, anti-proliferative [Source:MGI Symbol;Acc:MGI:88215]"
"14"	"ENSMUSG00000034855"	"Cxcl10"	"TRE"	0.620142125086615	0.11027640941434	0.177824413071339	4.58194066927573e-11	3.73000181076863e-09	"5"	"chemokine (C-X-C motif) ligand 10 [Source:MGI Symbol;Acc:MGI:1352450]"
"14"	"ENSMUSG00000026185"	"Igfbp5"	"TRE+NRE"	0.624109378847193	0.128110680354833	0.205269596479177	2.384641133481e-10	1.82117747596157e-08	"1"	"insulin-like growth factor binding protein 5 [Source:MGI Symbol;Acc:MGI:96440]"
"14"	"ENSMUSG00000005540"	"Fcer2a"	"TRE"	0.104719291855282	0.441599844053674	4.21698653829658	2.967383821283e-10	2.24309993347596e-08	"8"	"Fc receptor, IgE, low affinity II, alpha polypeptide [Source:MGI Symbol;Acc:MGI:95497]"
"14"	"ENSMUSG00000005583"	"Mef2c"	"TRE+NRE"	0.211318884724394	0.643535942764881	3.04533096322267	3.14781648437768e-10	2.35545702184544e-08	"13"	"myocyte enhancer factor 2C [Source:MGI Symbol;Acc:MGI:99458]"
"14"	"ENSMUSG00000026837"	"Col5a1"	"TRE+NRE"	0.59002678960256	0.120467585360159	0.204173077363666	3.3691698632577e-10	2.47116934128842e-08	"2"	"collagen, type V, alpha 1 [Source:MGI Symbol;Acc:MGI:88457]"
"14"	"ENSMUSG00000027368"	"Dusp2"	"TRE"	0.175254984530332	0.571537579611018	3.26117731340246	3.87760527314141e-10	2.81620586896388e-08	"2"	"dual specificity phosphatase 2 [Source:MGI Symbol;Acc:MGI:101911]"
"14"	"ENSMUSG00000008496"	"Pou2f2"	"TRE"	0.12005113864245	0.46300804615081	3.85675680702865	4.64050921711333e-10	3.30547041157457e-08	"7"	"POU domain, class 2, transcription factor 2 [Source:MGI Symbol;Acc:MGI:101897]"
"14"	"ENSMUSG00000037922"	"Bank1"	"TRE"	0.110863292130257	0.430598016261288	3.8840450070287	1.0645271330124e-09	7.23487798289528e-08	"3"	"B cell scaffold protein with ankyrin repeats 1 [Source:MGI Symbol;Acc:MGI:2442120]"
"14"	"ENSMUSG00000053475"	"Tnfaip6"	"TRE"	0.549487844254293	0.114345009226484	0.208093792105012	3.17202397794417e-09	2.09806728826878e-07	"2"	"tumor necrosis factor alpha induced protein 6 [Source:MGI Symbol;Acc:MGI:1195266]"
"14"	"ENSMUSG00000030707"	"Coro1a"	"TRE+NRE"	0.12479219192546	0.446201569490539	3.57555679250397	3.99735482487688e-09	2.55279349505931e-07	"7"	"coronin, actin binding protein 1A [Source:MGI Symbol;Acc:MGI:1345961]"
"14"	"ENSMUSG00000028214"	"Gem"	"TRE"	0.693364167614998	0.196929121334278	0.284019755465105	5.44837223218148e-09	3.44970440136755e-07	"4"	"GTP binding protein (gene overexpressed in skeletal muscle) [Source:MGI Symbol;Acc:MGI:99844]"
"14"	"ENSMUSG00000026475"	"Rgs16"	"TRE"	0.567060408188643	0.120466541226987	0.212440402270003	5.66689154614877e-09	3.55765530287035e-07	"1"	"regulator of G-protein signaling 16 [Source:MGI Symbol;Acc:MGI:108407]"
"14"	"ENSMUSG00000030468"	"Siglecg"	"TRE"	0.11416582384933	0.424099666671288	3.71476902957398	7.22827533382278e-09	4.4997532498285e-07	"7"	"sialic acid binding Ig-like lectin G [Source:MGI Symbol;Acc:MGI:2443630]"
"14"	"ENSMUSG00000058470"	"Gm8369"	"TRE"	0.108666352946082	0.387551142224787	3.56643185050188	3.24667940307492e-08	1.79488067298351e-06	"19"	"predicted gene 8369 [Source:MGI Symbol;Acc:MGI:3645380]"
"14"	"ENSMUSG00000003617"	"Cp"	"TRE+NRE"	0.553795413398631	0.133817738741207	0.241637499162317	4.43496282419581e-08	2.39811712420748e-06	"3"	"ceruloplasmin [Source:MGI Symbol;Acc:MGI:88476]"
"14"	"ENSMUSG00000022836"	"Mylk"	"TRE+NRE"	0.574321505565766	0.152350815584081	0.265270957308137	5.18287678303126e-08	2.76221231717235e-06	"16"	"myosin, light polypeptide kinase [Source:MGI Symbol;Acc:MGI:894806]"
"14"	"ENSMUSG00000031765"	"Mt1"	"TRE+NRE"	0.576556798470815	0.149374650739604	0.259080547026393	5.27919587002828e-08	2.79344878608354e-06	"8"	"metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171]"
"14"	"ENSMUSG00000090698"	"Apold1"	"TRE"	0.621266388589308	0.180021256481423	0.289765002240331	6.98245504093725e-08	3.6685125491676e-06	"6"	"apolipoprotein L domain containing 1 [Source:MGI Symbol;Acc:MGI:2685921]"
"14"	"ENSMUSG00000032487"	"Ptgs2"	"TRE"	0.479368852615896	0.118352630569952	0.246892617082036	1.41155952966103e-07	6.97122986047944e-06	"1"	"prostaglandin-endoperoxide synthase 2 [Source:MGI Symbol;Acc:MGI:97798]"
"14"	"ENSMUSG00000053113"	"Socs3"	"TRE+NRE"	0.479348431817108	0.113763248762822	0.237328926542161	1.41156112185734e-07	6.97122986047944e-06	"11"	"suppressor of cytokine signaling 3 [Source:MGI Symbol;Acc:MGI:1201791]"
"14"	"ENSMUSG00000029254"	"Stap1"	"TRE"	0.116573622067801	0.372170510674125	3.19257911071569	4.09267439958624e-07	1.94349563795736e-05	"5"	"signal transducing adaptor family member 1 [Source:MGI Symbol;Acc:MGI:1926193]"
"14"	"ENSMUSG00000026360"	"Rgs2"	"TRE+NRE"	0.228340947642131	0.566945161744273	2.48288871356014	4.14531616261776e-07	1.95595554985174e-05	"1"	"regulator of G-protein signaling 2 [Source:MGI Symbol;Acc:MGI:1098271]"
"14"	"ENSMUSG00000055172"	"C1ra"	"TRE+NRE"	0.536888862144705	0.158378311696779	0.294992731017192	4.31686717020281e-07	2.02400962005459e-05	"6"	"complement component 1, r subcomponent A [Source:MGI Symbol;Acc:MGI:1355313]"
"14"	"ENSMUSG00000000903"	"Vpreb3"	"TRE"	0.165031285627635	0.450644817620808	2.73066295222114	5.41157735205839e-07	2.50556031400303e-05	"10"	"pre-B lymphocyte gene 3 [Source:MGI Symbol;Acc:MGI:98938]"
"14"	"ENSMUSG00000026581"	"Sell"	"TRE"	0.120765968772583	0.372887133606916	3.08768386820222	7.65705883527103e-07	3.4587495031517e-05	"1"	"selectin, lymphocyte [Source:MGI Symbol;Acc:MGI:98279]"
"14"	"ENSMUSG00000052013"	"Btla"	"TRE"	0.105976311564787	0.354419301814621	3.34432569487901	7.90090531285992e-07	3.5444873139875e-05	"16"	"B and T lymphocyte associated [Source:MGI Symbol;Acc:MGI:2658978]"
"14"	"ENSMUSG00000027875"	"Hmgcs2"	"TRE"	0.496065360101228	0.151175637498152	0.304749433557109	9.14057636788455e-07	4.05469399600532e-05	"3"	"3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2 [Source:MGI Symbol;Acc:MGI:101939]"
"14"	"ENSMUSG00000035783"	"Acta2"	"TRE+NRE"	0.51684216742447	0.148161310749832	0.286666452716407	1.02136483097015e-06	4.50373254037314e-05	"19"	"actin, alpha 2, smooth muscle, aorta [Source:MGI Symbol;Acc:MGI:87909]"
"14"	"ENSMUSG00000064267"	"Hvcn1"	"TRE"	0.116022527818375	0.359380328506635	3.09750472829914	1.17116275405856e-06	5.10351393062695e-05	"5"	"hydrogen voltage-gated channel 1 [Source:MGI Symbol;Acc:MGI:1921346]"
"14"	"ENSMUSG00000038146"	"Notch3"	"TRE+NRE"	0.492082741243809	0.133133843127756	0.270551742561102	1.25058863301653e-06	5.35512173028118e-05	"17"	"notch 3 [Source:MGI Symbol;Acc:MGI:99460]"
"14"	"ENSMUSG00000032053"	"Pou2af1"	"TRE"	0.12431677242884	0.368311960380464	2.96268921067178	1.27980246379146e-06	5.41758665815264e-05	"9"	"POU domain, class 2, associating factor 1 [Source:MGI Symbol;Acc:MGI:105086]"
"14"	"ENSMUSG00000025746"	"Il6"	"TRE"	0.444165390440732	0.109939830043006	0.247520028370323	1.29809366413314e-06	5.46379424085132e-05	"5"	"interleukin 6 [Source:MGI Symbol;Acc:MGI:96559]"
"14"	"ENSMUSG00000040270"	"Bach2"	"TRE+NRE"	0.156200232626489	0.429639314338301	2.7505676983572	1.3569678947753e-06	5.67933229632511e-05	"4"	"BTB and CNC homology, basic leucine zipper transcription factor 2 [Source:MGI Symbol;Acc:MGI:894679]"
"14"	"ENSMUSG00000057337"	"Chst3"	"TRE"	0.117690324704567	0.358919399702438	3.04969334228126	1.51929146430376e-06	6.28765987014651e-05	"10"	"carbohydrate sulfotransferase 3 [Source:MGI Symbol;Acc:MGI:1858224]"
"14"	"ENSMUSG00000030577"	"Cd22"	"TRE"	0.104147641950827	0.342093024280736	3.28469294045326	1.91654875202662e-06	7.84408461602939e-05	"7"	"CD22 antigen [Source:MGI Symbol;Acc:MGI:88322]"
"14"	"ENSMUSG00000024399"	"Ltb"	"TRE"	0.127385946750434	0.376312698771437	2.95411470708526	2.01324907134073e-06	8.19458742884182e-05	"17"	"lymphotoxin B [Source:MGI Symbol;Acc:MGI:104796]"
"14"	"ENSMUSG00000000957"	"Mmp14"	"TRE+NRE"	0.477143841159699	0.136676721219338	0.286447627380341	2.215531755412e-06	8.91992350222397e-05	"14"	"matrix metallopeptidase 14 (membrane-inserted) [Source:MGI Symbol;Acc:MGI:101900]"
"14"	"ENSMUSG00000021624"	"Cd180"	"TRE"	0.107006533925612	0.325293183406436	3.03993757645277	2.86789630514075e-06	0.00011300731823661	"13"	"CD180 antigen [Source:MGI Symbol;Acc:MGI:1194924]"
"14"	"ENSMUSG00000027611"	"Procr"	"TRE"	0.472839922045976	0.128718950936424	0.272225218165712	2.98653187256227e-06	0.000116839232627481	"2"	"protein C receptor, endothelial [Source:MGI Symbol;Acc:MGI:104596]"
"14"	"ENSMUSG00000002204"	"Napsa"	"TRE+NRE"	0.107123534468893	0.331842640616704	3.09775664387796	2.99668658196833e-06	0.000116839232627481	"7"	"napsin A aspartic peptidase [Source:MGI Symbol;Acc:MGI:109365]"
"14"	"ENSMUSG00000006782"	"Cnp"	"TRE+NRE"	0.133070991648817	0.366129835330735	2.75138729180717	4.24026733198841e-06	0.000162755960597773	"11"	"2',3'-cyclic nucleotide 3' phosphodiesterase [Source:MGI Symbol;Acc:MGI:88437]"
"14"	"ENSMUSG00000024501"	"Dpysl3"	"TRE+NRE"	0.420616292627542	0.120507665600706	0.286502609891568	4.35902949157329e-06	0.000166225647223803	"18"	"dihydropyrimidinase-like 3 [Source:MGI Symbol;Acc:MGI:1349762]"
"14"	"ENSMUSG00000029675"	"Eln"	"TRE"	0.487224788671076	0.146701183572163	0.301095484021444	4.37554011995703e-06	0.000166225647223803	"5"	"elastin [Source:MGI Symbol;Acc:MGI:95317]"
"14"	"ENSMUSG00000030249"	"Abcc9"	"TRE+NRE"	0.490495952714251	0.156663741950052	0.319398643522182	4.46983262017726e-06	0.000168941428827924	"6"	"ATP-binding cassette, sub-family C (CFTR/MRP), member 9 [Source:MGI Symbol;Acc:MGI:1352630]"
"14"	"ENSMUSG00000032366"	"Tpm1"	"TRE+NRE"	0.482025967211096	0.157976426308657	0.327734265485065	5.84479027701723e-06	0.000218677809960321	"9"	"tropomyosin 1, alpha [Source:MGI Symbol;Acc:MGI:98809]"
"14"	"ENSMUSG00000052534"	"Pbx1"	"TRE+NRE"	0.435013340417995	0.13486428412901	0.310023329398178	6.56147395909407e-06	0.000243036995444844	"1"	"pre B cell leukemia homeobox 1 [Source:MGI Symbol;Acc:MGI:97495]"
"14"	"ENSMUSG00000008193"	"Spib"	"TRE"	0.186139932986562	0.455921037402238	2.44934566208935	7.02108136670232e-06	0.000258767018729009	"7"	"Spi-B transcription factor (Spi-1/PU.1 related) [Source:MGI Symbol;Acc:MGI:892986]"
"14"	"ENSMUSG00000042284"	"Itga1"	"TRE+NRE"	0.454615243790509	0.139713439261793	0.307322381222603	7.1745745389679e-06	0.000263115090023139	"13"	"integrin alpha 1 [Source:MGI Symbol;Acc:MGI:96599]"
"14"	"ENSMUSG00000024014"	"Pim1"	"TRE+NRE"	0.974918545678487	0.491081583508275	0.503715500833467	8.47236868886546e-06	0.000307663270819193	"17"	"proviral integration site 1 [Source:MGI Symbol;Acc:MGI:97584]"
"14"	"ENSMUSG00000030156"	"Cd69"	"TRE"	0.13254920658211	0.361197438209297	2.72500641477281	1.09150568647263e-05	0.000390621938424601	"6"	"CD69 antigen [Source:MGI Symbol;Acc:MGI:88343]"
"14"	"ENSMUSG00000000861"	"Bcl11a"	"TRE"	0.133058819984543	0.35342066944035	2.65612358114557	1.17321773346191e-05	0.000415846744951474	"11"	"B cell CLL/lymphoma 11A (zinc finger protein) [Source:MGI Symbol;Acc:MGI:106190]"
"14"	"ENSMUSG00000026755"	"Arpc5l"	"TRE+NRE"	0.143596347445851	0.367415610040547	2.55866960807687	1.54413360773628e-05	0.000534529989070577	"2"	"actin related protein 2/3 complex, subunit 5-like [Source:MGI Symbol;Acc:MGI:1921442]"
"14"	"ENSMUSG00000018476"	"Kdm6b"	"TRE+NRE"	0.657786025497282	0.27586244219567	0.419380211045255	1.58585022913531e-05	0.000546417604531831	"11"	"KDM1 lysine (K)-specific demethylase 6B [Source:MGI Symbol;Acc:MGI:2448492]"
"14"	"ENSMUSG00000058427"	"Cxcl2"	"TRE"	0.410552461829464	0.117431427611099	0.28603269625473	2.11129710723154e-05	0.000707714433048472	"5"	"chemokine (C-X-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:1340094]"
"14"	"ENSMUSG00000030365"	"Clec2i"	"TRE"	0.105676215462894	0.308274549524348	2.91716114334727	2.18098224298674e-05	0.000724517201498783	"6"	"C-type lectin domain family 2, member i [Source:MGI Symbol;Acc:MGI:2136650]"
"14"	"ENSMUSG00000037548"	"H2-DMb2"	"TRE"	0.105653422542252	0.301520114640572	2.85386036140941	2.18098455634758e-05	0.000724517201498783	"17"	"histocompatibility 2, class II, locus Mb2 [Source:MGI Symbol;Acc:MGI:95923]"
"14"	"ENSMUSG00000023951"	"Vegfa"	"TRE+NRE"	0.428621644805786	0.1423623908371	0.332139994707002	3.1016510252462e-05	0.000998134948452999	"17"	"vascular endothelial growth factor A [Source:MGI Symbol;Acc:MGI:103178]"
"14"	"ENSMUSG00000000184"	"Ccnd2"	"TRE+NRE"	0.527155595949998	0.19629221515394	0.37236105746008	4.60291817290984e-05	0.00144484821292017	"6"	"cyclin D2 [Source:MGI Symbol;Acc:MGI:88314]"
"14"	"ENSMUSG00000021356"	"Irf4"	"TRE"	0.120893901987419	0.324101278530809	2.680873668587	5.38539916442584e-05	0.00166924841046304	"13"	"interferon regulatory factor 4 [Source:MGI Symbol;Acc:MGI:1096873]"
"14"	"ENSMUSG00000026586"	"Prrx1"	"TRE+NRE"	0.410421664297845	0.144673937680728	0.35250073343043	7.20546528121893e-05	0.00220570606625082	"1"	"paired related homeobox 1 [Source:MGI Symbol;Acc:MGI:97712]"
"14"	"ENSMUSG00000024598"	"Fbn2"	"TRE"	0.454048232199242	0.156807765005468	0.345354862953544	7.76812546213876e-05	0.00234882748667445	"18"	"fibrillin 2 [Source:MGI Symbol;Acc:MGI:95490]"
"14"	"ENSMUSG00000067586"	"S1pr3"	"TRE+NRE"	0.361524106223398	0.104141574570401	0.288062601573928	8.42482845243243e-05	0.00251657778933949	"13"	"sphingosine-1-phosphate receptor 3 [Source:MGI Symbol;Acc:MGI:1339365]"
"14"	"ENSMUSG00000036931"	"Nfkbid"	"TRE"	0.125123013317034	0.31479548304236	2.5158879625504	8.64042633955087e-05	0.00256033113293571	"7"	"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, delta [Source:MGI Symbol;Acc:MGI:3041243]"
"14"	"ENSMUSG00000017344"	"Vtn"	"TRE"	0.380909396479823	0.117693255163627	0.308979658289582	8.94980578192686e-05	0.00264144068655435	"11"	"vitronectin [Source:MGI Symbol;Acc:MGI:98940]"
"14"	"ENSMUSG00000033306"	"Lpp"	"TRE+NRE"	0.445348883369412	0.171573711044274	0.3852568569302	9.98230179125844e-05	0.00293447982816042	"16"	"LIM domain containing preferred translocation partner in lipoma [Source:MGI Symbol;Acc:MGI:2441849]"
"14"	"ENSMUSG00000020143"	"Dock2"	"TRE+NRE"	0.127096392096783	0.326644902653319	2.57005645293678	0.000108484363003216	0.00315157710246204	"11"	"dedicator of cyto-kinesis 2 [Source:MGI Symbol;Acc:MGI:2149010]"
"14"	"ENSMUSG00000019539"	"Rcn3"	"TRE"	0.35588270344201	0.105955401390512	0.297725628039063	0.000112948302986165	0.00326844151766216	"7"	"reticulocalbin 3, EF-hand calcium binding domain [Source:MGI Symbol;Acc:MGI:1277122]"
"14"	"ENSMUSG00000055053"	"Nfic"	"TRE+NRE"	0.379811292931601	0.13444217224644	0.35397097123874	0.000124375581837132	0.00355977023617759	"10"	"nuclear factor I/C [Source:MGI Symbol;Acc:MGI:109591]"
"14"	"ENSMUSG00000026042"	"Col5a2"	"TRE+NRE"	0.398527843022473	0.139198256669769	0.349281133318254	0.000125783593472692	0.00358386484786807	"1"	"collagen, type V, alpha 2 [Source:MGI Symbol;Acc:MGI:88458]"
"14"	"ENSMUSG00000026594"	"Ralgps2"	"TRE+NRE"	0.146155288462918	0.354143903342943	2.42306595312009	0.000147462717917956	0.00413789323612205	"1"	"Ral GEF with PH domain and SH3 binding motif 2 [Source:MGI Symbol;Acc:MGI:1925505]"
"14"	"ENSMUSG00000030047"	"Arhgap25"	"TRE+NRE"	0.11579616233514	0.280403614549232	2.42152769914501	0.000201321985211459	0.00554421288641817	"6"	"Rho GTPase activating protein 25 [Source:MGI Symbol;Acc:MGI:2443687]"
"14"	"ENSMUSG00000026222"	"Sp100"	"TRE"	0.191807973597913	0.417314142000508	2.17568714257586	0.000207530226508655	0.00565214675726514	"1"	"nuclear antigen Sp100 [Source:MGI Symbol;Acc:MGI:109561]"
"14"	"ENSMUSG00000071714"	"Csf2rb2"	"TRE"	0.366639182105079	0.129570412391891	0.353400342123708	0.000214307299705682	0.00579411852634925	"15"	"colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339760]"
"14"	"ENSMUSG00000015950"	"Ncf1"	"TRE+NRE"	0.10794846063364	0.283406855166424	2.6253904270878	0.000221609138887283	0.00594812543501133	"5"	"neutrophil cytosolic factor 1 [Source:MGI Symbol;Acc:MGI:97283]"
"14"	"ENSMUSG00000022504"	"Ciita"	"TRE"	0.108066022075161	0.273731640207578	2.53300375965718	0.000221609424954526	0.00594812543501133	"16"	"class II transactivator [Source:MGI Symbol;Acc:MGI:108445]"
"14"	"ENSMUSG00000075404"	"Ciita"	"TRE"	0.108066022075161	0.273731640207578	2.53300375965718	0.000221609424954526	0.00594812543501133	"16"	"class II transactivator [Source:MGI Symbol;Acc:MGI:108445]"
"14"	"ENSMUSG00000035202"	"Lars2"	"TRE+NRE"	0.789635424608144	0.422511264231794	0.535071314007303	0.000336264940578452	0.0087099674119062	"9"	"leucyl-tRNA synthetase, mitochondrial [Source:MGI Symbol;Acc:MGI:2142973]"
"14"	"ENSMUSG00000059898"	"Dsc3"	"TRE"	0.332531516189517	0.111525592723752	0.335383526956256	0.000357150631818196	0.00917912886419199	"18"	"desmocollin 3 [Source:MGI Symbol;Acc:MGI:1194993]"
"14"	"ENSMUSG00000029204"	"Rhoh"	"TRE"	0.127720108357934	0.300097092646296	2.34964639871177	0.000358095065031248	0.00917912886419199	"5"	"ras homolog family member H [Source:MGI Symbol;Acc:MGI:1921984]"
"14"	"ENSMUSG00000014453"	"Blk"	"TRE"	0.104206700386238	0.262610075801828	2.52008819805708	0.000374829075315895	0.00954204051525826	"14"	"B lymphoid kinase [Source:MGI Symbol;Acc:MGI:88169]"
"14"	"ENSMUSG00000030263"	"Lrmp"	"TRE"	0.120853553580144	0.299714359145274	2.47997969663769	0.00046995680298764	0.0116826845521223	"6"	"lymphoid-restricted membrane protein [Source:MGI Symbol;Acc:MGI:108424]"
